PC1,PC2,PC3
-1.6913826,-23.710785,5.6575756
3.2943132,24.17451,11.550156
-12.822848,-4.496327,-11.694319
-22.766712,-0.22502865,-13.083565
12.394171,10.551653,27.042423
5.7392116,-17.575531,-10.720741
-34.595245,-3.0671186,6.9771194
2.2288065,-22.791159,-12.535647
6.202488,-7.156512,-14.427018
-1.1029595,-5.81238,22.700296
10.331529,-9.675336,19.462513
-19.3458,5.760095,-8.512154
15.293946,-14.388975,-16.721771
-24.939034,4.780455,18.834528
22.71645,3.3296113,19.752188
18.682476,17.142122,-9.880863
-6.9966207,7.8051004,-5.4555197
18.725346,-9.685135,-4.8632784
-9.58505,-25.975395,4.8474903
3.0350933,-9.159899,-8.377494
1.8692472,27.546267,-10.603225
35.339703,6.962762,7.3402233
-18.999136,-9.339172,19.501968
10.307978,1.095378,8.887221
7.655819,0.90957034,28.033134
-15.924412,-14.054489,-5.1608906
19.458792,-14.870698,7.21464
10.574978,-8.713522,18.97485
10.657155,-24.05976,9.414488
3.2594366,10.299059,-1.7056133
20.678942,-10.560604,-13.388801
26.74368,-8.676194,-2.5953414
-4.282495,8.237058,-19.718872
19.9457,11.298293,-19.796057
18.050255,-4.525835,-13.151436
-17.27379,-5.333557,-19.785143
-15.498782,0.09312959,20.372208
5.3317904,-21.408829,10.494017
24.152262,-1.9566553,-12.415226
23.907324,-9.297241,8.16588
18.417692,15.351807,-15.447629
12.10078,-11.922142,15.330423
-1.7014184,7.5675564,18.415022
-7.626554,-0.9183474,-24.666155
-11.668527,-12.4443865,-13.699083
-2.7727017,26.757296,-9.446392
-26.942642,9.352292,20.433142
6.39042,3.563877,15.883073
-17.929068,-19.132252,-14.997779
15.175961,-8.537914,-12.62695
-16.789131,-12.977949,-18.690481
16.686634,12.0107765,-8.16808
30.685648,-16.885918,-6.7351527
9.423594,-2.1826582,-21.128422
-11.000462,7.662624,12.961728
-2.6327715,-23.156078,-0.27231124
26.088263,10.673047,-1.6738919
-8.290595,6.363426,19.843725
-5.729871,3.4172022,28.224512
-29.462978,-0.43490788,-2.0448668
-27.138144,-19.408947,0.39493597
22.869587,1.1006534,7.6802893
-7.393713,14.822518,7.0590115
-9.926999,-11.681901,4.4934273
23.138794,-1.7162629,-14.395137
18.471996,-4.069257,21.534605
-12.585336,17.483242,4.2792993
-1.512952,14.803624,5.543153
-13.797546,-0.8403979,-13.719297
-24.956423,4.7442236,-7.7047753
-7.330027,24.158308,-13.156702
26.542759,-16.615227,-4.793862
-2.0289752,-21.976439,-3.2673438
28.927963,-13.900194,-9.572691
31.19862,-6.532692,0.37360063
11.441083,-27.61318,-2.862155
-28.331917,2.101285,-15.045821
18.314703,13.102738,-1.8446525
-8.019185,6.0570006,-26.600527
19.854086,-18.341398,4.674606
-1.2199371,-1.2713392,3.8155713
11.260559,-6.555297,23.120926
7.7678366,9.410962,-18.382107
7.54033,-12.390391,22.2809
21.74976,15.327918,5.483822
-33.432396,-7.461643,-0.8653076
16.191807,20.32681,15.837363
-29.970018,-7.893128,-15.107586
20.637236,7.930951,-21.88916
5.648356,2.468535,19.35026
19.429087,21.737787,14.210068
-11.689736,-1.0009722,2.6461942
-6.4611163,23.678085,9.656417
7.9950976,2.5137055,-9.151061
-10.803086,-18.030392,0.100107476
-10.533772,-9.122553,-0.71885145
-15.0253725,18.672474,-12.99995
0.69612217,-3.050946,25.414171
-11.900903,-12.091215,14.099286
6.0632267,-22.709597,1.7732466
19.418049,-7.079587,0.61449677
10.775631,-11.697996,-10.468989
33.012627,-6.8081985,-0.07539946
36.429844,-4.6979775,6.3321466
6.0541315,-4.1304297,-23.887749
1.9666413,4.6880455,-24.715063
-4.71615,-8.222389,-17.022871
17.882963,-5.866504,-0.4253196
-4.2346897,-2.8983133,14.572659
-36.379116,-5.880002,-10.349704
12.063297,-11.913564,-9.406196
-10.731336,10.649347,-21.881662
-2.727446,1.855598,4.412653
18.495426,-13.668016,-1.8932308
-42.129833,-1.678316,-1.6928238
-1.1372073,11.289169,-18.138218
22.312088,15.458125,-8.750714
-18.467035,2.6218433,-24.62515
25.583128,-10.871714,7.666187
-33.406483,-4.3583245,-3.0111768
-14.346207,33.212757,-4.659556
-37.991478,-5.0349836,2.957366
24.508953,-12.331555,2.088924
24.01899,-9.308709,-12.3656025
-28.515303,9.198545,4.631672
26.430305,-0.39937153,3.9112506
-11.297719,-11.813245,-1.9676691
-2.4137836,-21.43566,13.091463
-13.671975,16.356161,-7.3432484
8.425914,-1.9767647,29.451437
17.305626,-2.9048557,-14.197007
4.188988,6.612362,-24.412987
-0.07544532,-9.287309,-17.139107
-21.29787,-3.6338332,14.631646
-13.062846,-11.572321,-25.944187
-18.394625,-17.125093,-15.165247
-32.622437,14.563485,5.216287
15.439975,1.8257858,-24.52247
-17.036707,17.227262,-8.007732
-8.007874,9.738936,-14.000238
13.105038,7.0639753,13.100705
22.225168,-22.632362,3.6541338
-22.063566,-13.631716,-6.6899166
-9.606249,21.36413,9.225333
8.700772,-3.9663475,-25.121304
-14.982813,-23.17122,8.744271
26.153894,-10.651442,-7.485475
-11.237479,7.187829,-15.345183
0.8268821,12.244073,20.741793
-18.725185,-13.073271,4.1607356
13.504235,5.1698327,-24.419674
-6.4872603,29.14325,-3.137349
12.853158,22.231018,4.152272
-16.881319,7.173424,-14.395161
17.914177,-12.850106,-3.374299
6.1869807,-17.246992,-21.633541
-1.7278638,-22.088457,-0.2959845
13.435763,13.6539955,-7.472717
39.297974,3.9049246,-1.4815377
-18.50726,23.74568,-6.146315
24.06432,-17.302631,-5.012128
-32.38714,3.4144888,13.919672
20.763094,-23.02292,-7.288686
-8.092924,-8.059319,17.970743
-28.740168,-4.1649127,6.0026345
-7.2746973,17.21081,-10.872199
-23.806328,1.9534324,-17.719944
-8.384366,15.405731,-25.006413
-21.197353,-0.1733978,-16.680756
4.084637,-4.8442855,-11.471526
3.0705285,-18.172695,24.547005
7.857264,2.3067544,-16.065908
8.12605,-4.990416,19.408504
16.177917,-13.753664,22.336826
0.8294412,3.5930538,-8.523872
-31.182072,-16.982773,-4.3716445
7.201311,-0.26208124,9.36356
28.962101,3.9060647,-7.1680493
4.191968,-0.40615135,7.1328363
-27.320873,-13.835569,11.343263
3.5185986,15.732625,2.6781347
-10.00482,18.906918,11.0415325
-29.041607,16.77099,6.3767114
-26.038124,2.9974165,24.536009
22.566147,-4.601772,-4.0798883
4.4605403,-2.8639536,13.642661
14.558319,9.947784,-10.144158
30.433712,9.499212,-14.185953
31.319937,-2.8768907,-2.239009
-3.3850682,6.186219,-24.697315
9.332364,-5.356937,27.719946
-4.0180087,12.747623,-1.0078377
37.950806,0.10748231,-10.614048
-0.026659923,-4.4835167,7.636927
14.514646,5.6079817,-0.6802498
-12.848029,-17.298965,-7.6873417
17.442297,0.46732762,5.0978837
0.41307133,4.9401603,-23.78742
25.919025,10.668827,-19.37412
13.000713,-16.454418,-2.0782528
37.06902,-13.7746105,-3.5011501
0.7312213,12.937344,7.5713587
-36.451324,-0.09960762,-8.580052
-21.305132,2.1567938,-12.757452
22.491154,-3.0145524,-20.883436
33.368134,-5.540227,1.5944301
-21.230204,-11.139933,0.19580398
-31.825651,-3.747945,-10.871798
-3.2705998,20.470215,0.82586586
11.48925,-11.906777,-4.439828
2.4415298,-2.7728667,12.220728
-21.210167,-9.706867,12.409674
-7.5858226,-6.513263,10.2105255
-28.228445,-13.376329,-6.8739095
-10.409675,11.529638,-2.612189
-5.0514455,4.610636,-10.781046
-5.0938344,-24.266653,-8.901127
-5.8736997,2.1137903,-13.302999
-24.955338,20.004461,5.226163
16.679838,11.432068,14.468788
-21.30407,-12.107279,13.038932
13.777457,-11.893017,15.455337
-8.673265,-10.870499,-12.463189
-33.843594,-6.2497067,-8.607915
-10.549543,-7.1062846,-7.4672537
-3.025986,16.940725,-15.248271
22.278654,11.1259,1.33536
-3.7319283,-17.070427,3.3193948
29.5143,-1.0562904,-6.230473
-14.448258,5.4146094,-10.003245
27.50276,5.408029,-6.43238
6.633797,20.132149,10.927089
-18.516418,-3.640771,23.219109
-26.448479,-11.397124,-9.187576
-26.81594,-20.239887,-4.0903616
7.3757563,14.67293,-8.953525
28.253798,-12.058198,2.8359492
-14.284201,16.872625,-20.768736
14.86766,5.2962923,-4.53875
8.039929,3.0307806,-16.326044
-9.967835,-9.517432,-8.515435
-8.851091,1.2038649,19.944286
20.630108,7.2805414,-9.925389
2.4487438,11.619309,-22.31815
14.030409,-6.970806,-21.838781
-9.871277,-22.022066,16.1717
-1.0138162,-12.088965,13.465328
-22.340948,-11.670558,5.823556
9.084928,-0.4514008,-6.6196914
-31.926601,6.290147,-1.0904784
-13.474941,6.930661,8.671178
-25.523317,-10.795429,-8.510262
16.400959,11.163198,-6.5035124
0.86544657,-12.535821,-0.55929667
31.41983,-17.170464,-4.744245
2.131368,3.2187893,-2.65824
-20.263184,20.126482,3.3760672
-17.590534,1.957198,-26.447933
-8.83619,-13.281959,11.124273
-10.138689,17.070856,-19.020859
21.09512,-23.278564,-1.1001753
-14.717734,2.7745926,-17.778358
35.8041,4.524618,-6.6028013
10.557131,-18.358826,3.7385914
12.718771,10.977945,5.423379
31.653988,-4.210793,6.690844
11.824932,7.814234,-10.37456
32.88127,-7.9552007,8.727531
-4.369374,11.557939,-25.157267
20.673544,-15.231807,5.1756353
20.304604,8.144845,-16.75406
12.5575905,-10.06195,8.450911
1.2337167,16.449163,5.6875567
-22.471827,2.24141,-20.733002
-2.2871685,7.9273796,19.867039
-33.0527,9.626906,4.675287
2.6261477,-13.217373,-10.486184
11.794959,-16.974285,-8.245884
2.392386,-3.5916405,9.783891
16.788015,0.11312118,-16.364637
-28.687141,5.0353756,-3.761104
22.858397,-11.468268,-15.410329
9.430159,-3.4711547,4.543074
-6.4696493,13.867911,-12.424003
-27.628393,10.282327,14.356832
-20.939732,-16.5094,-14.796096
0.5051907,-9.499816,7.441064
24.784384,-8.017356,-12.593062
12.075272,12.79772,-8.826704
20.085485,2.5814729,4.929802
23.878988,-18.582527,-1.5028948
-25.61652,7.2388287,10.783938
-3.489661,15.690205,-17.656275
15.5122175,-17.442991,-3.8833413
12.188465,13.249901,14.666035
9.671545,-15.910413,12.376319
-11.00836,6.303305,-27.93684
7.1755033,22.492567,-8.211051
-15.656706,8.705987,20.844925
25.7226,3.786938,10.62646
-0.83033746,25.728582,12.391148
0.49023333,-19.73507,23.893549
-2.148697,-8.53922,-19.568113
-40.987225,-2.9818735,4.6301193
-3.9975438,-15.19062,-2.764685
35.076775,-4.613159,-0.6070774
-26.27977,-6.0978203,16.44845
10.969083,-8.676912,-17.927105
-5.8749166,7.720933,3.1301455
24.831583,2.0512817,-20.736261
1.0874754,14.611303,11.961329
11.8831,17.641258,0.8777221
4.483282,-6.5851545,-9.065544
36.62861,4.527387,-3.0761352
11.16884,-3.2585437,3.1505837
37.00797,1.9991311,-12.991579
-14.395295,15.578773,23.560976
-19.192759,19.439539,3.1834924
-5.5796785,-13.05571,2.457749
-9.814018,-18.780338,13.8446
7.3467674,6.0130644,-23.795431
24.214476,-3.3670068,-5.295144
7.5436563,-1.4942292,25.574875
19.547838,-11.634852,2.366105
7.6320763,19.81966,19.153091
-9.443736,-2.8223257,14.468861
-30.500994,13.217237,4.1349444
18.646769,0.7400877,12.907112
1.1739352,25.04238,-12.651827
0.67291385,-2.965728,-2.9230797
25.90407,-12.136488,13.268468
38.2615,8.268481,7.288614
40.161724,5.663638,-2.9453716
-2.274388,-18.342234,-14.929607
7.999147,4.6189847,27.295002
11.560571,16.162043,14.484379
17.758476,-3.111256,21.74886
12.6368685,-12.687461,-11.537519
26.857203,2.3351104,-7.0168595
8.486141,4.788711,-16.743826
28.522346,4.6276283,-13.542549
30.771992,-10.9576845,2.4462214
26.752949,-12.345961,12.15906
-22.996021,-10.386921,-3.0139856
25.992453,-4.4305024,-7.0867033
8.381508,23.728596,15.345144
22.915617,-13.635718,13.661861
25.774864,10.672031,-7.788028
-15.680067,-3.0661786,24.471924
-11.345706,30.128876,-4.841804
-26.654015,16.414043,-3.101109
33.45416,-3.2559507,-13.368343
-9.048302,8.148207,16.741371
-6.8634634,11.37668,27.60038
23.895458,13.533951,8.483495
-26.437103,1.1769533,14.219876
-20.869593,-10.077167,-11.189877
-15.226773,10.381476,11.114355
14.166398,8.544602,-17.084654
-23.442879,8.413456,15.419889
-20.486288,-12.955533,11.029346
7.181959,-22.533344,18.910332
-6.530827,-6.2316303,4.242719
-26.23157,-10.88179,4.750034
1.6187282,14.56979,7.0874844
-4.5936384,11.629286,13.767723
-16.65598,-11.837113,-6.2431145
-30.165358,-14.255407,-12.744762
-26.29035,-5.590115,-10.918199
-14.351384,6.6931324,17.903395
7.481343,23.93629,8.202242
-15.828367,7.230856,-22.754917
34.272377,-8.391238,6.150534
-7.2877502,-13.990894,-14.507566
6.394831,-18.364353,6.716799
-17.532068,14.515711,-12.764464
13.746645,7.20185,-16.142818
-28.31529,4.7239156,19.57796
-19.039911,11.669153,-17.437988
9.796612,-9.473967,4.7506437
14.627993,6.1059628,-3.7564993
39.464016,6.2113214,-8.932113
-25.060284,10.737638,-18.935957
1.4997032,16.986002,15.163601
37.948452,-0.7398596,-0.7215364
12.269517,-8.948082,3.605675
20.053848,-11.253759,12.570908
-18.110418,-2.6293368,1.5237588
18.126017,20.154179,11.227322
-6.008877,23.213358,6.040632
-29.640696,-13.989259,13.494206
-24.985518,1.0724276,13.6259365
-32.43072,13.219018,0.17328505
35.860924,6.511753,8.674769
17.478058,5.048622,-11.0906
-13.726021,11.304079,-0.08193409
-12.788732,-3.0862556,20.744667
26.066006,7.6163054,0.87621605
-15.388886,9.308352,-20.72481
18.510603,4.335006,-20.895731
20.264288,-0.6782642,12.827034
-7.4142904,10.20155,-14.680123
-0.23808661,-5.22219,22.487085
14.75763,0.6510183,-3.4147108
31.110632,2.1004252,-5.0811906
-22.113213,-3.7695744,-14.051413
4.284521,10.896546,-2.1447875
30.956734,-3.7160418,4.767341
-2.8972046,4.2515845,16.573868
-23.610256,15.576779,8.732404
25.150225,2.0523498,16.417706
-19.967009,8.273696,-12.5472
-7.563002,2.6192951,-28.078644
-12.120791,1.2377422,-8.425386
16.754267,15.118237,-11.870214
21.21638,15.350376,3.8288808
-15.2410755,3.8200665,27.53783
-8.398793,9.482562,19.493355
25.665886,-9.800331,14.35195
-17.912539,5.927167,1.5571799
-25.607561,-8.460231,2.784283
-0.26121193,5.3545995,-9.906513
33.285824,-15.016119,-2.6897218
-12.245051,-21.494448,-10.052816
-30.806387,-3.7274337,-10.910859
25.108082,14.927932,-11.154144
-26.563505,5.3939595,-15.659465
-26.665604,0.17942792,-18.76052
17.832346,17.4029,-2.125518
18.046165,9.105835,-15.634351
4.382892,-10.232959,-4.106657
22.531116,-19.150879,-5.280684
16.898651,-10.005978,-11.503983
5.7799883,6.665472,3.3053737
22.474062,-6.105604,-10.784164
0.116577186,-19.414661,0.88405424
22.77801,-14.767707,0.08383789
-9.287368,3.2146654,30.506311
19.760162,14.445056,9.5729
-4.467714,10.394968,-8.470151
-26.387121,-11.600101,6.5332956
-14.377035,14.967673,14.879572
8.290974,-21.941061,-7.4611545
3.2935393,14.871691,-2.2300158
35.323013,2.452897,0.8080045
-12.122929,-8.714501,4.5698733
-16.581314,9.293805,5.80393
-15.401699,-16.233713,-14.677625
26.99218,0.39042494,7.422442
13.024426,-18.37418,9.214107
4.2761655,24.568293,-13.909884
15.802396,-6.8700204,-20.609722
1.6196958,1.4023862,12.160123
-26.234228,-14.324865,1.2237821
-16.983091,16.463608,7.976574
2.942914,-11.842449,23.392538
-0.47255284,-4.0259852,10.109418
-4.1305633,-5.0686855,18.675917
25.559216,-12.310264,5.8450847
-10.322531,20.455145,-6.421462
-30.402767,-12.032344,3.4996448
-12.584704,16.488956,-10.967904
1.5441976,18.496624,19.544107
16.804827,0.63939244,13.613333
-0.3420779,2.9989629,-13.407583
-8.9453,-12.263949,15.683677
-10.669369,-20.65475,13.504945
-16.464207,7.4108005,11.358429
1.1387433,-11.801844,18.355001
13.239602,13.483218,-17.17416
10.325431,9.993633,27.915688
9.166875,-2.5254273,-26.784708
26.992496,7.3017373,-10.300806
26.513031,-5.5393806,-7.960396
-19.657164,-3.9509873,-20.830805
-29.66584,13.163481,4.4816666
1.5008279,23.34708,18.485125
19.062849,-17.559368,-2.0645611
8.468394,-6.027475,25.887423
-20.306772,-14.899767,5.2429233
-22.429293,-0.18900114,-8.507824
6.097886,-10.372071,16.436666
31.808273,-0.30159467,5.7546844
-13.240387,-3.643003,19.437904
17.658232,-4.9200926,11.977793
16.644497,-15.310529,8.910666
-28.026848,-5.923003,-16.832373
-16.559958,4.592704,8.539421
-36.234207,-5.2093434,7.1904616
13.1348715,-8.289937,2.151408
20.48406,12.873237,-16.765587
12.885834,11.220689,27.325138
17.784521,10.635531,-8.414647
-7.9998355,3.8311229,28.108784
-24.241627,-8.282003,1.5979457
28.904442,-0.21783344,-7.500046
-20.292753,6.7104435,18.467241
3.4073439,1.4673783,-12.946258
-17.603407,-2.7533443,6.316262
-23.880991,12.774641,-1.3794767
-8.494257,-1.5041006,-2.1238353
-20.559198,15.754912,-12.577005
1.9817566,2.908315,3.4984918
24.81572,2.2735536,7.3049335
-27.078165,13.072101,3.444926
15.0278425,-13.861265,1.5329713
1.4136907,7.7515283,-5.9730964
-5.6310816,-11.877865,13.968619
17.353146,-17.397589,-14.420023
31.920792,-2.0117593,10.169313
-10.650067,24.227228,-17.583324
-26.783459,12.51362,-7.2359586
15.175799,14.934482,0.44889835
-34.22164,-6.021217,6.040162
-17.362326,9.14083,16.047411
-11.703391,26.867226,-10.201025
-3.7570624,-6.6607037,-8.219246
-30.625513,5.070103,11.640968
18.136484,6.951155,16.402851
-23.005655,0.19656287,-1.6685082
-3.5481853,-7.6623287,-20.553915
-23.728354,17.124352,12.440621
-1.2285545,5.2335086,-17.176502
-8.344634,-2.942703,-28.876396
-35.106842,-9.123751,12.363497
29.427011,-6.221822,9.286687
14.362368,-11.525784,22.773146
-1.411051,-6.018012,3.3370814
7.4426823,16.580368,-2.8416538
2.9711895,12.118121,-16.856333
-15.124296,12.519709,19.779358
-13.598001,-15.858889,-8.343484
-24.096077,4.060381,12.51055
5.442323,-0.8381774,-9.368235
-10.915086,20.371218,-7.4495077
18.23407,-16.284954,18.40918
-34.544926,12.185531,-6.559619
33.37958,-9.743604,3.0394728
14.33959,2.956511,-5.1533275
2.0324693,22.628366,19.585344
-1.2022843,-9.245435,4.652624
4.3756647,-25.990362,-5.7430296
-31.004604,-15.513872,6.141939
-14.558507,25.333046,-5.6063375
-42.843384,-2.9171612,-2.119518
8.327087,7.8290997,14.879881
16.636034,-17.2248,-13.752173
-1.8298819,-2.7142074,11.151057
33.401825,-13.965791,0.9814293
22.301447,2.7834578,19.69116
23.450699,-13.92891,-7.1354527
-20.867592,0.1728312,-17.428373
-31.785978,6.3901815,-16.89333
-37.691193,-3.7892165,5.814719
-14.402699,6.2099805,-10.280707
8.712731,2.1102855,-27.203682
20.183407,2.1573744,-17.239855
16.974327,4.141079,-1.3042028
13.582428,3.528505,2.7221897
14.308101,19.23138,11.95032
-17.774042,-8.542145,13.594148
-13.2142515,-1.5008696,11.697113
26.587181,3.8837085,10.672432
36.2422,5.591144,-6.4581842
15.086684,20.24312,-3.0250494
-8.026054,-7.8357573,-4.5353327
3.8012216,-1.1191558,-1.0625914
-28.965723,-17.40201,-7.942412
7.783126,5.9639254,-1.6053934
29.855324,-12.117761,-3.6435137
0.9669488,-15.718618,6.704796
-16.818089,-11.771602,16.834948
2.1740148,-1.2220114,7.285488
15.6840315,16.006735,16.82725
25.431181,7.28523,-11.495568
-1.3377291,9.786189,10.881209
-6.585557,19.426031,-17.967844
-13.137158,5.671474,-23.165745
-13.237153,9.650736,-13.174153
-13.139425,15.262127,-12.097686
23.375467,-3.8482752,20.589813
36.19749,9.876942,-5.359224
23.398167,9.351973,-18.714762
4.07077,-8.757364,-3.1472728
-32.050655,-5.8135705,-4.9211097
-1.8693417,5.97859,-11.562961
-23.985308,-15.406955,6.369127
21.154177,14.910069,-5.3044877
-8.958973,-25.314457,-0.1052885
2.2143831,15.4793825,-10.749456
-16.289734,1.1620789,25.580011
-11.413492,-26.55486,6.2435083
10.868746,23.200827,-2.0609019
4.4722004,-0.043053202,-12.487346
-7.1084538,-9.220485,1.470031
0.98969454,-13.816901,22.181248
6.1769433,6.7247033,-24.982296
36.47609,3.0548933,-4.7790666
-11.456729,-5.5289507,8.707584
37.52807,2.4802434,-12.474216
22.446367,7.8781505,8.50071
-20.713509,-8.632831,15.713939
-3.2932203,-14.192864,16.21825
-16.819452,-2.864479,-24.84161
38.131405,9.719354,8.245918
27.42976,8.612458,-6.9153
23.354511,16.826687,-15.073083
19.142515,8.737282,-16.070555
4.4997,-6.5245104,5.546837
19.770697,10.05687,13.538651
14.344711,-10.711651,-17.902967
-12.748207,29.74447,-8.772394
10.035477,10.017282,4.5659876
-23.917921,-3.5292268,-20.924849
21.102327,15.205699,-14.1711855
-29.825794,1.653626,10.835019
3.8390355,12.757263,13.971226
21.551142,4.1282334,-12.359432
6.1234574,4.5895486,6.731717
-18.462496,12.23071,25.966906
13.064222,-16.96331,5.0492697
-13.028579,12.420151,-25.86806
3.7340872,-1.2969892,21.511465
13.869324,-12.466621,-7.27422
-5.225311,18.732363,13.536964
-2.9401853,-23.713451,-0.03503312
33.559772,4.0499344,-6.6079545
5.2330565,-0.47193167,7.5170593
-6.2948923,-5.277407,-1.5270629
2.4647467,-1.815319,-24.853817
-26.301775,-22.450436,0.27983627
-29.229124,-6.082874,-8.637039
1.0423172,18.035774,-18.23597
-44.340405,-3.9159973,4.365271
-17.964964,8.066705,19.358204
25.15648,-12.312285,6.249448
-14.920089,-1.3376694,-21.757166
-1.0203938,16.71805,-3.2666662
-24.179922,7.2997704,2.970699
-15.106669,-4.97979,1.057199
-31.722689,-11.881775,-3.2815576
-15.887682,-7.326591,14.059759
-10.18203,24.219429,-14.590214
4.918318,-14.4599495,8.20423
18.737059,-17.402676,18.805794
-17.774677,17.606375,0.61746746
0.7470188,16.351553,-2.6342592
7.545494,-11.202099,16.704575
-2.516626,7.4089327,-5.921368
-22.920448,-10.448694,-18.370415
-21.11034,17.415634,16.593239
-8.392867,17.880436,-4.5956006
37.864742,8.161668,9.142144
9.876974,-11.740099,-21.77346
22.158901,18.368982,-11.528074
-15.352689,-5.7106156,-9.091589
-28.772429,-22.433962,-2.4859912
-2.338092,-8.777216,-24.864187
-18.888165,3.6755583,-21.931973
23.186373,12.721155,8.430702
-23.508102,-7.897747,6.084911
-17.081158,2.9754689,11.256466
4.99411,-0.5788953,-28.023394
-20.875826,24.473873,2.0740066
-7.465602,18.580482,-5.2999415
19.400158,-5.013606,-9.926627
-11.343214,-5.219415,15.292803
3.7153761,25.34238,-4.1956472
7.571751,-6.260771,14.330624
-11.438957,20.556147,14.677889
21.408348,16.78563,0.50945944
-8.357359,-9.868475,13.081654
-19.728155,-17.785053,7.8364506
13.889231,4.110256,4.2305183
10.678328,-24.206635,-6.3978915
-2.9778545,-27.357738,12.71701
25.726486,-8.307238,-1.0786828
-13.285233,1.8199929,5.9182553
26.397108,-9.696982,13.877703
31.974672,-16.387194,3.1249435
0.89477766,-11.703811,18.85442
12.544712,5.7785015,-23.869247
-30.291346,-2.71286,-16.638966
-7.8676796,-25.5954,1.572689
-7.641668,4.28481,-7.645381
6.984499,13.830171,5.0434165
-23.210402,-18.257692,-4.922171
16.065384,-9.343615,13.563657
-43.755463,-1.1757207,2.2167
12.399619,6.1779532,14.693515
0.94479764,22.357563,14.181153
-18.889297,-1.6872576,-4.608801
11.371931,-8.373038,14.776286
-1.3103628,-20.096024,14.674011
1.9093004,2.550002,-3.4034896
-21.250109,13.250473,-11.070022
-10.415924,-4.692881,16.169048
6.408841,-3.9156008,-14.270963
-10.805984,0.15683956,28.182562
-15.371916,29.190157,-7.9779162
-28.40267,11.078855,-12.644176
17.801996,8.773023,2.2010586
-14.688166,24.861057,-1.1871456
-24.781445,1.1350116,-5.2061343
-19.49354,17.518318,-15.346116
-24.37827,-5.2254696,-23.81108
2.0835547,10.882776,-15.9891815
-5.195177,-5.0645347,4.8579583
-0.36024657,10.707153,0.29315588
-10.808072,11.696944,16.873596
1.4068632,20.364935,9.655189
-24.17477,-4.398557,-22.682972
0.28925806,10.943822,-16.460533
7.340473,13.697596,9.529162
33.949547,-15.449358,2.7805815
2.3228595,18.857347,-20.334652
3.386906,-20.722757,19.163452
-19.935844,-12.473678,2.5428953
18.082317,-6.213078,-21.272745
-18.356329,8.415226,-1.4126637
-31.536236,-11.265487,-6.192601
-15.066002,23.45439,3.8395524
21.975578,-3.2188394,-7.1841555
3.7537563,11.776086,-2.7100897
-32.44797,-0.57911795,-3.546758
36.819954,3.9084888,5.4823155
-4.9610443,-0.64745975,27.054396
-17.941526,-1.7764031,1.26231
-0.9246966,20.150606,0.6978718
-10.447473,23.998869,-3.2399836
-4.301297,-6.4846196,-14.696946
-24.009022,14.786334,6.5388446
3.1014628,-27.457434,0.6258168
25.094568,5.5099425,-24.142483
-26.563335,7.994792,-8.077579
-25.103178,11.219409,7.6043262
-5.4446845,26.533718,3.708607
-2.588946,-12.040185,9.101833
3.4458885,-10.160343,20.07149
-19.849232,19.76458,5.8011527
6.893738,8.828515,-13.197413
15.597065,10.41272,10.091958
9.888431,0.53815675,-8.041881
-9.645515,5.5323195,-17.422707
-15.701544,19.742002,14.806725
-27.550276,5.4117994,-11.324831
24.991398,-17.074654,-4.666548
33.23887,-3.984643,-10.069086
8.048671,15.304525,-17.888561
-12.666813,6.860472,8.917263
39.34149,-3.279604,2.1832016
-28.108429,2.0906448,-15.820124
6.281649,23.623734,17.145449
8.350382,-12.027538,11.351404
-3.1943417,9.466949,-4.685434
4.483369,-5.35369,14.563166
23.064737,-0.6151832,14.934894
26.406923,-2.403207,15.1727915
-22.940327,7.6381574,-1.9770724
-0.2664167,7.634089,5.914375
1.1969942,17.467768,-9.080092
-31.069584,-11.217133,12.652714
-4.794676,11.485656,11.873259
16.36581,10.566356,-0.6001549
25.735027,5.348129,-3.1896777
0.8506947,-11.112288,1.5908456
-33.052998,-7.8445745,-6.357812
-11.049184,16.161552,6.092379
34.976063,-16.44036,-1.9202175
-13.951678,3.4688752,-18.643042
13.631752,-19.30673,-8.764538
9.75362,-22.390604,-14.115972
5.4181824,3.3545747,-0.48787346
-11.147962,-10.638957,11.247894
-26.989906,4.007812,-19.80524
-21.85217,10.610632,2.8278406
-30.066479,-0.72322994,-3.714663
-3.8113294,-6.7915998,-13.300896
13.661118,-21.895401,-3.8532965
-19.417175,-16.508114,10.875725
29.117056,-12.121878,0.53018486
16.031351,-0.6633141,-9.916324
5.0743465,5.376968,-11.072801
-14.325785,0.16937046,-12.924437
-29.045406,-13.848156,-4.9190702
9.592477,-21.535866,-15.9425125
-29.662779,-3.9343598,15.567728
26.488726,4.7603297,-18.734396
-4.586846,-24.045837,11.132514
-11.780467,-2.1663215,-7.324951
-7.433385,-2.6189656,9.013355
24.60013,15.038905,-11.236715
22.595425,-11.116908,-12.145019
-18.829279,-7.769307,14.332237
27.32141,-14.015118,1.5020546
22.158554,-8.189865,-7.337376
22.119904,-0.9536821,-5.5904202
-12.08893,-21.009497,19.142498
-25.517387,1.9565157,8.06981
-14.596681,25.33499,4.184532
4.271586,-5.5920734,-26.098185
-21.052057,-3.727466,-9.8951645
-23.726097,23.803156,-1.6879491
23.96937,-0.6555394,9.240155
-6.378778,-4.564787,-15.00728
-27.474022,-11.716624,9.648078
17.246857,-18.390331,-1.8255098
4.855345,15.905755,3.3440983
-6.99019,-4.9009147,-3.5422614
